season,scoring,draft_position,delta,method,objective,adp_aware_objective,optimal_gap,optimal_gap_pct,adp_cost,status,adp_aware_status
2026,fangraph,2,-8.0,ADP-aware ILP,14373.800000000001,14373.800000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,-7.0,ADP-aware ILP,14397.300000000001,14397.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,-6.0,ADP-aware ILP,14431.800000000003,14431.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,-5.0,ADP-aware ILP,14431.800000000003,14431.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,-4.0,ADP-aware ILP,14464.300000000003,14464.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,-3.0,ADP-aware ILP,14573.800000000003,14573.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,-2.0,ADP-aware ILP,14621.400000000001,14621.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,-1.0,ADP-aware ILP,14668.400000000001,14668.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,0.0,ADP-aware ILP,14668.400000000001,14668.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,1.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,2.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,3.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,4.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,5.0,ADP-aware ILP,14825.400000000001,14825.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,6.0,ADP-aware ILP,14825.400000000001,14825.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,7.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,8.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,9.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,2,10.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-10.0,ADP-aware ILP,14353.300000000001,14353.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-9.0,ADP-aware ILP,14373.800000000001,14373.800000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-8.0,ADP-aware ILP,14373.800000000001,14373.800000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-7.0,ADP-aware ILP,14408.300000000003,14408.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-6.0,ADP-aware ILP,14431.800000000003,14431.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-5.0,ADP-aware ILP,14431.800000000003,14431.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-4.0,ADP-aware ILP,14541.300000000003,14541.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-3.0,ADP-aware ILP,14621.400000000001,14621.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-2.0,ADP-aware ILP,14655.900000000001,14655.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,-1.0,ADP-aware ILP,14655.900000000001,14655.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,0.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,1.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,2.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,3.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,4.0,ADP-aware ILP,14806.100000000002,14806.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,5.0,ADP-aware ILP,14825.400000000001,14825.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,6.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,7.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,8.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,9.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,3,10.0,ADP-aware ILP,14919.400000000001,14919.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-10.0,ADP-aware ILP,14353.300000000001,14353.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-9.0,ADP-aware ILP,14353.300000000001,14353.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-8.0,ADP-aware ILP,14408.300000000003,14408.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-7.0,ADP-aware ILP,14408.300000000003,14408.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-6.0,ADP-aware ILP,14408.300000000003,14408.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-5.0,ADP-aware ILP,14541.300000000003,14541.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-4.0,ADP-aware ILP,14588.900000000001,14588.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-3.0,ADP-aware ILP,14588.900000000001,14588.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-2.0,ADP-aware ILP,14621.400000000001,14621.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,-1.0,ADP-aware ILP,14655.900000000001,14655.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,0.0,ADP-aware ILP,14655.900000000001,14655.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,1.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,2.0,ADP-aware ILP,14704.800000000003,14704.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,3.0,ADP-aware ILP,14806.100000000002,14806.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,4.0,ADP-aware ILP,14806.100000000002,14806.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,5.0,ADP-aware ILP,14865.200000000003,14865.200000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,6.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,7.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,8.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,9.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,4,10.0,ADP-aware ILP,14920.400000000001,14920.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-10.0,ADP-aware ILP,14353.300000000001,14353.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-9.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-8.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-7.0,ADP-aware ILP,14408.300000000003,14408.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-6.0,ADP-aware ILP,14517.800000000003,14517.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-5.0,ADP-aware ILP,14565.400000000001,14565.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-4.0,ADP-aware ILP,14588.900000000001,14588.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-3.0,ADP-aware ILP,14588.900000000001,14588.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-2.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,-1.0,ADP-aware ILP,14646.800000000003,14646.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,0.0,ADP-aware ILP,14655.900000000001,14655.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,1.0,ADP-aware ILP,14655.900000000001,14655.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,2.0,ADP-aware ILP,14717.400000000001,14717.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,3.0,ADP-aware ILP,14800.500000000002,14800.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,4.0,ADP-aware ILP,14865.200000000003,14865.200000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,5.0,ADP-aware ILP,14865.200000000003,14865.200000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,6.0,ADP-aware ILP,14865.200000000003,14865.200000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,7.0,ADP-aware ILP,14890.100000000002,14890.100000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,8.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,9.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,5,10.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-10.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-9.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-8.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-7.0,ADP-aware ILP,14483.500000000002,14483.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-6.0,ADP-aware ILP,14565.400000000001,14565.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-5.0,ADP-aware ILP,14565.400000000001,14565.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-4.0,ADP-aware ILP,14565.400000000001,14565.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-3.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-2.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,-1.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,0.0,ADP-aware ILP,14646.800000000003,14646.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,1.0,ADP-aware ILP,14668.000000000004,14668.000000000004,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,2.0,ADP-aware ILP,14668.000000000004,14668.000000000004,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,3.0,ADP-aware ILP,14717.400000000001,14717.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,4.0,ADP-aware ILP,14805.000000000002,14805.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,5.0,ADP-aware ILP,14865.200000000003,14865.200000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,6.0,ADP-aware ILP,14865.200000000003,14865.200000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,7.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,8.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,9.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,6,10.0,ADP-aware ILP,14923.000000000002,14923.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-10.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-9.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-8.0,ADP-aware ILP,14483.500000000002,14483.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-7.0,ADP-aware ILP,14531.1,14531.1,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-6.0,ADP-aware ILP,14531.1,14531.1,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-5.0,ADP-aware ILP,14565.400000000001,14565.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-4.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-3.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-2.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,-1.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,0.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,1.0,ADP-aware ILP,14646.800000000003,14646.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,2.0,ADP-aware ILP,14668.000000000004,14668.000000000004,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,3.0,ADP-aware ILP,14668.000000000004,14668.000000000004,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,4.0,ADP-aware ILP,14717.400000000001,14717.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,5.0,ADP-aware ILP,14805.000000000002,14805.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,6.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,7.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,8.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,9.0,ADP-aware ILP,14923.000000000002,14923.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,7,10.0,ADP-aware ILP,14931.300000000001,14931.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-10.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-9.0,ADP-aware ILP,14483.500000000002,14483.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-8.0,ADP-aware ILP,14531.1,14531.1,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-7.0,ADP-aware ILP,14531.1,14531.1,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-6.0,ADP-aware ILP,14531.1,14531.1,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-5.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-4.0,ADP-aware ILP,14589.800000000003,14589.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-3.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-2.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,-1.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,0.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,1.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,2.0,ADP-aware ILP,14646.800000000003,14646.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,3.0,ADP-aware ILP,14668.000000000004,14668.000000000004,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,4.0,ADP-aware ILP,14668.000000000004,14668.000000000004,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,5.0,ADP-aware ILP,14737.900000000001,14737.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,6.0,ADP-aware ILP,14847.400000000001,14847.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,7.0,ADP-aware ILP,14899.500000000002,14899.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,8.0,ADP-aware ILP,14923.000000000002,14923.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,9.0,ADP-aware ILP,14923.000000000002,14923.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,8,10.0,ADP-aware ILP,14931.300000000001,14931.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-10.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-9.0,ADP-aware ILP,14483.500000000002,14483.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-8.0,ADP-aware ILP,14483.500000000002,14483.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-7.0,ADP-aware ILP,14531.1,14531.1,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-6.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-5.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-4.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-3.0,ADP-aware ILP,14589.800000000003,14589.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-2.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,-1.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,0.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,1.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,2.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,3.0,ADP-aware ILP,14646.800000000003,14646.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,4.0,ADP-aware ILP,14676.400000000001,14676.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,5.0,ADP-aware ILP,14676.400000000001,14676.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,6.0,ADP-aware ILP,14737.900000000001,14737.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,7.0,ADP-aware ILP,14870.900000000001,14870.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,8.0,ADP-aware ILP,14923.000000000002,14923.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,9.0,ADP-aware ILP,14923.000000000002,14923.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,9,10.0,ADP-aware ILP,14955.500000000002,14955.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-10.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-9.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-8.0,ADP-aware ILP,14483.500000000002,14483.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-7.0,ADP-aware ILP,14491.300000000001,14491.300000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-6.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-5.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-4.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-3.0,ADP-aware ILP,14556.000000000002,14556.000000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-2.0,ADP-aware ILP,14589.800000000003,14589.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,-1.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,0.0,ADP-aware ILP,14590.800000000003,14590.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,1.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,2.0,ADP-aware ILP,14614.300000000003,14614.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,3.0,ADP-aware ILP,14634.800000000003,14634.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,4.0,ADP-aware ILP,14667.300000000003,14667.300000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,5.0,ADP-aware ILP,14676.400000000001,14676.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,6.0,ADP-aware ILP,14699.900000000001,14699.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,7.0,ADP-aware ILP,14761.400000000001,14761.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,8.0,ADP-aware ILP,14870.900000000001,14870.900000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,9.0,ADP-aware ILP,14955.500000000002,14955.500000000002,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,10,10.0,ADP-aware ILP,14962.400000000001,14962.400000000001,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,-10.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
2026,fangraph,11,-9.0,ADP-aware ILP,14387.800000000003,14387.800000000003,0.0,0.0,,OPTIMAL,OPTIMAL
