season,scoring,draft_position,delta,method,objective,adp_aware_objective,optimal_gap,optimal_gap_pct,adp_cost,status,adp_aware_status
2026,fangraph,3,-6.0,Direct Greedy,13993.8,14431.800000000003,438.00000000000364,0.03034964453498549,,OPTIMAL,OPTIMAL
2026,fangraph,3,-5.0,Direct Greedy,13993.8,14431.800000000003,438.00000000000364,0.03034964453498549,,OPTIMAL,OPTIMAL
2026,fangraph,3,-4.0,Direct Greedy,13993.8,14541.300000000003,547.5000000000036,0.03765137917517715,,OPTIMAL,OPTIMAL
2026,fangraph,3,-3.0,Direct Greedy,13993.8,14621.400000000001,627.6000000000022,0.042923386269440825,,OPTIMAL,OPTIMAL
2026,fangraph,3,-2.0,Direct Greedy,14034.4,14655.900000000001,621.5000000000018,0.04240612995448944,,OPTIMAL,OPTIMAL
2026,fangraph,3,-1.0,Direct Greedy,14034.4,14655.900000000001,621.5000000000018,0.04240612995448944,,OPTIMAL,OPTIMAL
2026,fangraph,3,0.0,Direct Greedy,14077.4,14704.800000000003,627.4000000000033,0.04266634024264207,,OPTIMAL,OPTIMAL
2026,fangraph,3,1.0,Direct Greedy,14077.4,14704.800000000003,627.4000000000033,0.04266634024264207,,OPTIMAL,OPTIMAL
2026,fangraph,3,2.0,Direct Greedy,14082.9,14704.800000000003,621.9000000000033,0.042292312714215984,,OPTIMAL,OPTIMAL
2026,fangraph,3,3.0,Direct Greedy,14082.9,14704.800000000003,621.9000000000033,0.042292312714215984,,OPTIMAL,OPTIMAL
2026,fangraph,3,4.0,Direct Greedy,14302.4,14806.100000000002,503.70000000000255,0.03401976212507024,,OPTIMAL,OPTIMAL
2026,fangraph,3,5.0,Direct Greedy,14302.4,14825.400000000001,523.0000000000018,0.03527729437317049,,OPTIMAL,OPTIMAL
2026,fangraph,3,6.0,Direct Greedy,14302.4,14890.100000000002,587.7000000000025,0.03946917750720294,,OPTIMAL,OPTIMAL
2026,fangraph,3,7.0,Direct Greedy,14302.4,14890.100000000002,587.7000000000025,0.03946917750720294,,OPTIMAL,OPTIMAL
2026,fangraph,3,8.0,Direct Greedy,14302.4,14890.100000000002,587.7000000000025,0.03946917750720294,,OPTIMAL,OPTIMAL
2026,fangraph,3,9.0,Direct Greedy,14302.4,14890.100000000002,587.7000000000025,0.03946917750720294,,OPTIMAL,OPTIMAL
2026,fangraph,3,10.0,Direct Greedy,14374.0,14919.400000000001,545.4000000000015,0.036556429883239365,,OPTIMAL,OPTIMAL
2026,fangraph,4,-10.0,Direct Greedy,13922.2,14353.300000000001,431.10000000000036,0.030034904865083315,,OPTIMAL,OPTIMAL
2026,fangraph,4,-9.0,Direct Greedy,13922.2,14353.300000000001,431.10000000000036,0.030034904865083315,,OPTIMAL,OPTIMAL
2026,fangraph,4,-8.0,Direct Greedy,13993.8,14408.300000000003,414.50000000000364,0.028768140585634917,,OPTIMAL,OPTIMAL
2026,fangraph,4,-7.0,Direct Greedy,13993.8,14408.300000000003,414.50000000000364,0.028768140585634917,,OPTIMAL,OPTIMAL
2026,fangraph,4,-6.0,Direct Greedy,13993.8,14408.300000000003,414.50000000000364,0.028768140585634917,,OPTIMAL,OPTIMAL
2026,fangraph,4,-5.0,Direct Greedy,13993.8,14541.300000000003,547.5000000000036,0.03765137917517715,,OPTIMAL,OPTIMAL
2026,fangraph,4,-4.0,Direct Greedy,13993.8,14588.900000000001,595.1000000000022,0.04079128652605763,,OPTIMAL,OPTIMAL
2026,fangraph,4,-3.0,Direct Greedy,14034.4,14588.900000000001,554.5000000000018,0.03800834881313888,,OPTIMAL,OPTIMAL
2026,fangraph,4,-2.0,Direct Greedy,14034.4,14621.400000000001,587.0000000000018,0.04014663438521631,,OPTIMAL,OPTIMAL
2026,fangraph,4,-1.0,Direct Greedy,14034.4,14655.900000000001,621.5000000000018,0.04240612995448944,,OPTIMAL,OPTIMAL
2026,fangraph,4,0.0,Direct Greedy,14034.4,14655.900000000001,621.5000000000018,0.04240612995448944,,OPTIMAL,OPTIMAL
2026,fangraph,4,1.0,Direct Greedy,14077.4,14704.800000000003,627.4000000000033,0.04266634024264207,,OPTIMAL,OPTIMAL
2026,fangraph,4,2.0,Direct Greedy,14077.4,14704.800000000003,627.4000000000033,0.04266634024264207,,OPTIMAL,OPTIMAL
2026,fangraph,4,3.0,Direct Greedy,14267.9,14806.100000000002,538.2000000000025,0.03634988281856819,,OPTIMAL,OPTIMAL
2026,fangraph,4,4.0,Direct Greedy,14302.4,14806.100000000002,503.70000000000255,0.03401976212507024,,OPTIMAL,OPTIMAL
2026,fangraph,4,5.0,Direct Greedy,14302.4,14865.200000000003,562.8000000000029,0.03786023733283123,,OPTIMAL,OPTIMAL
2026,fangraph,4,6.0,Direct Greedy,14302.4,14890.100000000002,587.7000000000025,0.03946917750720294,,OPTIMAL,OPTIMAL
2026,fangraph,4,7.0,Direct Greedy,14302.4,14890.100000000002,587.7000000000025,0.03946917750720294,,OPTIMAL,OPTIMAL
2026,fangraph,4,8.0,Direct Greedy,14302.4,14890.100000000002,587.7000000000025,0.03946917750720294,,OPTIMAL,OPTIMAL
2026,fangraph,4,9.0,Direct Greedy,14374.0,14899.500000000002,525.5000000000018,0.03526963992080283,,OPTIMAL,OPTIMAL
2026,fangraph,4,10.0,Direct Greedy,14374.0,14920.400000000001,546.4000000000015,0.03662100211790578,,OPTIMAL,OPTIMAL
2026,fangraph,5,-10.0,Direct Greedy,13922.2,14353.300000000001,431.10000000000036,0.030034904865083315,,OPTIMAL,OPTIMAL
2026,fangraph,5,-9.0,Direct Greedy,13922.2,14387.800000000003,465.6000000000022,0.032360750079928974,,OPTIMAL,OPTIMAL
2026,fangraph,5,-8.0,Direct Greedy,13922.2,14387.800000000003,465.6000000000022,0.032360750079928974,,OPTIMAL,OPTIMAL
2026,fangraph,5,-7.0,Direct Greedy,13993.8,14408.300000000003,414.50000000000364,0.028768140585634917,,OPTIMAL,OPTIMAL
2026,fangraph,5,-6.0,Direct Greedy,13993.8,14517.800000000003,524.0000000000036,0.03609362300073038,,OPTIMAL,OPTIMAL
2026,fangraph,5,-5.0,Direct Greedy,13993.8,14565.400000000001,571.6000000000022,0.0392436870940724,,OPTIMAL,OPTIMAL
2026,fangraph,5,-4.0,Direct Greedy,14034.4,14588.900000000001,554.5000000000018,0.03800834881313888,,OPTIMAL,OPTIMAL
2026,fangraph,5,-3.0,Direct Greedy,14034.4,14588.900000000001,554.5000000000018,0.03800834881313888,,OPTIMAL,OPTIMAL
2026,fangraph,5,-2.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,5,-1.0,Direct Greedy,14034.4,14646.800000000003,612.4000000000033,0.04181118059917546,,OPTIMAL,OPTIMAL
2026,fangraph,5,0.0,Direct Greedy,14034.4,14655.900000000001,621.5000000000018,0.04240612995448944,,OPTIMAL,OPTIMAL
2026,fangraph,5,1.0,Direct Greedy,14034.4,14655.900000000001,621.5000000000018,0.04240612995448944,,OPTIMAL,OPTIMAL
2026,fangraph,5,2.0,Direct Greedy,14262.4,14717.400000000001,455.0000000000018,0.03091578675581297,,OPTIMAL,OPTIMAL
2026,fangraph,5,3.0,Direct Greedy,14262.4,14800.500000000002,538.1000000000022,0.03635687983514085,,OPTIMAL,OPTIMAL
2026,fangraph,5,4.0,Direct Greedy,14267.9,14865.200000000003,597.3000000000029,0.0401810940989696,,OPTIMAL,OPTIMAL
2026,fangraph,5,5.0,Direct Greedy,14302.4,14865.200000000003,562.8000000000029,0.03786023733283123,,OPTIMAL,OPTIMAL
2026,fangraph,5,6.0,Direct Greedy,14302.4,14865.200000000003,562.8000000000029,0.03786023733283123,,OPTIMAL,OPTIMAL
2026,fangraph,5,7.0,Direct Greedy,14302.4,14890.100000000002,587.7000000000025,0.03946917750720294,,OPTIMAL,OPTIMAL
2026,fangraph,5,8.0,Direct Greedy,14374.0,14899.500000000002,525.5000000000018,0.03526963992080283,,OPTIMAL,OPTIMAL
2026,fangraph,5,9.0,Direct Greedy,14374.0,14899.500000000002,525.5000000000018,0.03526963992080283,,OPTIMAL,OPTIMAL
2026,fangraph,5,10.0,Direct Greedy,14374.0,14899.500000000002,525.5000000000018,0.03526963992080283,,OPTIMAL,OPTIMAL
2026,fangraph,6,-10.0,Direct Greedy,13922.2,14387.800000000003,465.6000000000022,0.032360750079928974,,OPTIMAL,OPTIMAL
2026,fangraph,6,-9.0,Direct Greedy,13922.2,14387.800000000003,465.6000000000022,0.032360750079928974,,OPTIMAL,OPTIMAL
2026,fangraph,6,-8.0,Direct Greedy,13922.2,14387.800000000003,465.6000000000022,0.032360750079928974,,OPTIMAL,OPTIMAL
2026,fangraph,6,-7.0,Direct Greedy,13922.2,14483.500000000002,561.3000000000011,0.03875444471294929,,OPTIMAL,OPTIMAL
2026,fangraph,6,-6.0,Direct Greedy,13993.8,14565.400000000001,571.6000000000022,0.0392436870940724,,OPTIMAL,OPTIMAL
2026,fangraph,6,-5.0,Direct Greedy,14034.4,14565.400000000001,531.0000000000018,0.036456259354360455,,OPTIMAL,OPTIMAL
2026,fangraph,6,-4.0,Direct Greedy,14034.4,14565.400000000001,531.0000000000018,0.036456259354360455,,OPTIMAL,OPTIMAL
2026,fangraph,6,-3.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,6,-2.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,6,-1.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,6,0.0,Direct Greedy,14034.4,14646.800000000003,612.4000000000033,0.04181118059917546,,OPTIMAL,OPTIMAL
2026,fangraph,6,1.0,Direct Greedy,14034.4,14668.000000000004,633.600000000004,0.04319607308426533,,OPTIMAL,OPTIMAL
2026,fangraph,6,2.0,Direct Greedy,14034.4,14668.000000000004,633.600000000004,0.04319607308426533,,OPTIMAL,OPTIMAL
2026,fangraph,6,3.0,Direct Greedy,14262.4,14717.400000000001,455.0000000000018,0.03091578675581297,,OPTIMAL,OPTIMAL
2026,fangraph,6,4.0,Direct Greedy,14262.4,14805.000000000002,542.6000000000022,0.03664978047956786,,OPTIMAL,OPTIMAL
2026,fangraph,6,5.0,Direct Greedy,14267.9,14865.200000000003,597.3000000000029,0.0401810940989696,,OPTIMAL,OPTIMAL
2026,fangraph,6,6.0,Direct Greedy,14302.4,14865.200000000003,562.8000000000029,0.03786023733283123,,OPTIMAL,OPTIMAL
2026,fangraph,6,7.0,Direct Greedy,14374.0,14899.500000000002,525.5000000000018,0.03526963992080283,,OPTIMAL,OPTIMAL
2026,fangraph,6,8.0,Direct Greedy,14374.0,14899.500000000002,525.5000000000018,0.03526963992080283,,OPTIMAL,OPTIMAL
2026,fangraph,6,9.0,Direct Greedy,14374.0,14899.500000000002,525.5000000000018,0.03526963992080283,,OPTIMAL,OPTIMAL
2026,fangraph,6,10.0,Direct Greedy,14374.0,14923.000000000002,549.0000000000018,0.03678884942705902,,OPTIMAL,OPTIMAL
2026,fangraph,7,-10.0,Direct Greedy,13922.2,14387.800000000003,465.6000000000022,0.032360750079928974,,OPTIMAL,OPTIMAL
2026,fangraph,7,-9.0,Direct Greedy,13922.2,14387.800000000003,465.6000000000022,0.032360750079928974,,OPTIMAL,OPTIMAL
2026,fangraph,7,-8.0,Direct Greedy,13922.2,14483.500000000002,561.3000000000011,0.03875444471294929,,OPTIMAL,OPTIMAL
2026,fangraph,7,-7.0,Direct Greedy,13922.2,14531.1,608.8999999999996,0.04190322824837759,,OPTIMAL,OPTIMAL
2026,fangraph,7,-6.0,Direct Greedy,13962.8,14531.1,568.3000000000011,0.039109220912387985,,OPTIMAL,OPTIMAL
2026,fangraph,7,-5.0,Direct Greedy,14034.4,14565.400000000001,531.0000000000018,0.036456259354360455,,OPTIMAL,OPTIMAL
2026,fangraph,7,-4.0,Direct Greedy,14034.4,14590.800000000003,556.4000000000033,0.03813361844449949,,OPTIMAL,OPTIMAL
2026,fangraph,7,-3.0,Direct Greedy,14034.4,14590.800000000003,556.4000000000033,0.03813361844449949,,OPTIMAL,OPTIMAL
2026,fangraph,7,-2.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,7,-1.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,7,0.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,7,1.0,Direct Greedy,14034.4,14646.800000000003,612.4000000000033,0.04181118059917546,,OPTIMAL,OPTIMAL
2026,fangraph,7,2.0,Direct Greedy,14034.4,14668.000000000004,633.600000000004,0.04319607308426533,,OPTIMAL,OPTIMAL
2026,fangraph,7,3.0,Direct Greedy,14034.4,14668.000000000004,633.600000000004,0.04319607308426533,,OPTIMAL,OPTIMAL
2026,fangraph,7,4.0,Direct Greedy,14262.4,14717.400000000001,455.0000000000018,0.03091578675581297,,OPTIMAL,OPTIMAL
2026,fangraph,7,5.0,Direct Greedy,14262.4,14805.000000000002,542.6000000000022,0.03664978047956786,,OPTIMAL,OPTIMAL
2026,fangraph,7,6.0,Direct Greedy,14339.5,14899.500000000002,560.0000000000018,0.03758515386422375,,OPTIMAL,OPTIMAL
2026,fangraph,7,7.0,Direct Greedy,14374.0,14899.500000000002,525.5000000000018,0.03526963992080283,,OPTIMAL,OPTIMAL
2026,fangraph,7,8.0,Direct Greedy,14374.0,14899.500000000002,525.5000000000018,0.03526963992080283,,OPTIMAL,OPTIMAL
2026,fangraph,7,9.0,Direct Greedy,14374.0,14923.000000000002,549.0000000000018,0.03678884942705902,,OPTIMAL,OPTIMAL
2026,fangraph,7,10.0,Direct Greedy,14374.0,14931.300000000001,557.3000000000011,0.0373242785289962,,OPTIMAL,OPTIMAL
2026,fangraph,8,-10.0,Direct Greedy,13922.2,14387.800000000003,465.6000000000022,0.032360750079928974,,OPTIMAL,OPTIMAL
2026,fangraph,8,-9.0,Direct Greedy,13922.2,14483.500000000002,561.3000000000011,0.03875444471294929,,OPTIMAL,OPTIMAL
2026,fangraph,8,-8.0,Direct Greedy,13922.2,14531.1,608.8999999999996,0.04190322824837759,,OPTIMAL,OPTIMAL
2026,fangraph,8,-7.0,Direct Greedy,13962.8,14531.1,568.3000000000011,0.039109220912387985,,OPTIMAL,OPTIMAL
2026,fangraph,8,-6.0,Direct Greedy,13962.8,14531.1,568.3000000000011,0.039109220912387985,,OPTIMAL,OPTIMAL
2026,fangraph,8,-5.0,Direct Greedy,13962.8,14556.000000000002,593.2000000000025,0.04075295410827167,,OPTIMAL,OPTIMAL
2026,fangraph,8,-4.0,Direct Greedy,14034.4,14589.800000000003,555.4000000000033,0.03806769112667776,,OPTIMAL,OPTIMAL
2026,fangraph,8,-3.0,Direct Greedy,14034.4,14590.800000000003,556.4000000000033,0.03813361844449949,,OPTIMAL,OPTIMAL
2026,fangraph,8,-2.0,Direct Greedy,14034.4,14590.800000000003,556.4000000000033,0.03813361844449949,,OPTIMAL,OPTIMAL
2026,fangraph,8,-1.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,8,0.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,8,1.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,8,2.0,Direct Greedy,14034.4,14646.800000000003,612.4000000000033,0.04181118059917546,,OPTIMAL,OPTIMAL
2026,fangraph,8,3.0,Direct Greedy,14034.4,14668.000000000004,633.600000000004,0.04319607308426533,,OPTIMAL,OPTIMAL
2026,fangraph,8,4.0,Direct Greedy,14034.4,14668.000000000004,633.600000000004,0.04319607308426533,,OPTIMAL,OPTIMAL
2026,fangraph,8,5.0,Direct Greedy,14334.0,14737.900000000001,403.90000000000146,0.027405532674261695,,OPTIMAL,OPTIMAL
2026,fangraph,8,6.0,Direct Greedy,14334.0,14847.400000000001,513.4000000000015,0.03457844471085856,,OPTIMAL,OPTIMAL
2026,fangraph,8,7.0,Direct Greedy,14339.5,14899.500000000002,560.0000000000018,0.03758515386422375,,OPTIMAL,OPTIMAL
2026,fangraph,8,8.0,Direct Greedy,14374.0,14923.000000000002,549.0000000000018,0.03678884942705902,,OPTIMAL,OPTIMAL
2026,fangraph,8,9.0,Direct Greedy,14374.0,14923.000000000002,549.0000000000018,0.03678884942705902,,OPTIMAL,OPTIMAL
2026,fangraph,8,10.0,Direct Greedy,14374.0,14931.300000000001,557.3000000000011,0.0373242785289962,,OPTIMAL,OPTIMAL
2026,fangraph,9,-10.0,Direct Greedy,13743.3,14387.800000000003,644.5000000000036,0.0447948956755031,,OPTIMAL,OPTIMAL
2026,fangraph,9,-9.0,Direct Greedy,13922.2,14483.500000000002,561.3000000000011,0.03875444471294929,,OPTIMAL,OPTIMAL
2026,fangraph,9,-8.0,Direct Greedy,13962.8,14483.500000000002,520.7000000000025,0.03595125487623865,,OPTIMAL,OPTIMAL
2026,fangraph,9,-7.0,Direct Greedy,13962.8,14531.1,568.3000000000011,0.039109220912387985,,OPTIMAL,OPTIMAL
2026,fangraph,9,-6.0,Direct Greedy,13962.8,14556.000000000002,593.2000000000025,0.04075295410827167,,OPTIMAL,OPTIMAL
2026,fangraph,9,-5.0,Direct Greedy,13962.8,14556.000000000002,593.2000000000025,0.04075295410827167,,OPTIMAL,OPTIMAL
2026,fangraph,9,-4.0,Direct Greedy,13962.8,14556.000000000002,593.2000000000025,0.04075295410827167,,OPTIMAL,OPTIMAL
2026,fangraph,9,-3.0,Direct Greedy,14034.4,14589.800000000003,555.4000000000033,0.03806769112667776,,OPTIMAL,OPTIMAL
2026,fangraph,9,-2.0,Direct Greedy,14034.4,14590.800000000003,556.4000000000033,0.03813361844449949,,OPTIMAL,OPTIMAL
2026,fangraph,9,-1.0,Direct Greedy,14034.4,14590.800000000003,556.4000000000033,0.03813361844449949,,OPTIMAL,OPTIMAL
2026,fangraph,9,0.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,9,1.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,9,2.0,Direct Greedy,14034.4,14614.300000000003,579.9000000000033,0.03968031311797371,,OPTIMAL,OPTIMAL
2026,fangraph,9,3.0,Direct Greedy,14034.4,14646.800000000003,612.4000000000033,0.04181118059917546,,OPTIMAL,OPTIMAL
2026,fangraph,9,4.0,Direct Greedy,14034.4,14676.400000000001,642.0000000000018,0.04374369736447642,,OPTIMAL,OPTIMAL
2026,fangraph,9,5.0,Direct Greedy,14034.4,14676.400000000001,642.0000000000018,0.04374369736447642,,OPTIMAL,OPTIMAL
2026,fangraph,9,6.0,Direct Greedy,14334.0,14737.900000000001,403.90000000000146,0.027405532674261695,,OPTIMAL,OPTIMAL
2026,fangraph,9,7.0,Direct Greedy,14334.0,14870.900000000001,536.9000000000015,0.03610406902070496,,OPTIMAL,OPTIMAL
2026,fangraph,9,8.0,Direct Greedy,14339.5,14923.000000000002,583.5000000000018,0.039100717014005346,,OPTIMAL,OPTIMAL
2026,fangraph,9,9.0,Direct Greedy,14374.0,14923.000000000002,549.0000000000018,0.03678884942705902,,OPTIMAL,OPTIMAL
2026,fangraph,9,10.0,Direct Greedy,14374.0,14955.500000000002,581.5000000000018,0.038882016649393315,,OPTIMAL,OPTIMAL
2026,fangraph,10,-10.0,Direct Greedy,13743.3,14387.800000000003,644.5000000000036,0.0447948956755031,,OPTIMAL,OPTIMAL
2026,fangraph,10,-9.0,Direct Greedy,13743.3,14387.800000000003,644.5000000000036,0.0447948956755031,,OPTIMAL,OPTIMAL
2026,fangraph,10,-8.0,Direct Greedy,13962.8,14483.500000000002,520.7000000000025,0.03595125487623865,,OPTIMAL,OPTIMAL
2026,fangraph,10,-7.0,Direct Greedy,13962.8,14491.300000000001,528.5000000000018,0.03647015795684319,,OPTIMAL,OPTIMAL
2026,fangraph,10,-6.0,Direct Greedy,13962.8,14556.000000000002,593.2000000000025,0.04075295410827167,,OPTIMAL,OPTIMAL
2026,fangraph,10,-5.0,Direct Greedy,13962.8,14556.000000000002,593.2000000000025,0.04075295410827167,,OPTIMAL,OPTIMAL
2026,fangraph,10,-4.0,Direct Greedy,13962.8,14556.000000000002,593.2000000000025,0.04075295410827167,,OPTIMAL,OPTIMAL
2026,fangraph,10,-3.0,Direct Greedy,13962.8,14556.000000000002,593.2000000000025,0.04075295410827167,,OPTIMAL,OPTIMAL
2026,fangraph,10,-2.0,Direct Greedy,14034.4,14589.800000000003,555.4000000000033,0.03806769112667776,,OPTIMAL,OPTIMAL
2026,fangraph,10,-1.0,Direct Greedy,14034.4,14590.800000000003,556.4000000000033,0.03813361844449949,,OPTIMAL,OPTIMAL
2026,fangraph,10,0.0,Direct Greedy,14034.4,14590.800000000003,556.4000000000033,0.03813361844449949,,OPTIMAL,OPTIMAL
